trip_id,route_id,stop_id,arrival_delay,departure_delay,event_ts
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,965,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,1163,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,728,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,377,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,1103,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,68,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,1210,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,206,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,298,0,0,1970-01-01 01:00:00
6446578-05_A_99_0507_17:19-SETP2025-05-L-Ma-J-V-38,05,1519,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,303,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,324,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,404,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,1455,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,938,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,1476,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,279,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,711,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,526,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,510,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,801,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,772,0,0,1970-01-01 01:00:00
6409686-57_A_50_5712_15:42-SETP2025-57-Semaine-06,57,2826,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,2832,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,746,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,617,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,473,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,254,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,1568,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,1220,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,533,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,804,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,950,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,971,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,166,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,36,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,534,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,1133,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,359,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,532,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,931,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,82,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,1099,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,1127,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,1110,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,35,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,416,0,0,1970-01-01 01:00:00
6416318-51_A_49_5105_16:51-PROJET2025-51-Semaine-10,51,375,0,0,1970-01-01 01:00:00
4350572-40_R_99_4001_17:26-RESEAU2023-40-Semaine-04,40,2912,0,0,1970-01-01 01:00:00
4350572-40_R_99_4001_17:26-RESEAU2023-40-Semaine-04,40,1355,0,0,1970-01-01 01:00:00
4350572-40_R_99_4001_17:26-RESEAU2023-40-Semaine-04,40,201,0,0,1970-01-01 01:00:00
4350572-40_R_99_4001_17:26-RESEAU2023-40-Semaine-04,40,2591,0,0,1970-01-01 01:00:00
4350572-40_R_99_4001_17:26-RESEAU2023-40-Semaine-04,40,1029,0,0,1970-01-01 01:00:00
4350572-40_R_99_4001_17:26-RESEAU2023-40-Semaine-04,40,2821,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,2962,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5246,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5020,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5054,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5221,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,21543,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5250,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5251,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5069,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5150,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5115,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5245,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5025,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5046,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5082,0,0,1970-01-01 01:00:00
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,5059,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7309,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7044,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7175,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7167,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7281,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7010,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7047,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7061,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7006,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7214,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7026,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7255,0,0,1970-01-01 01:00:00
6420064-86_A_50_8601_16:40-PROJET2025-86-Semaine-07-1101100,86,7051,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,1029,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,1513,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,392,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,865,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,1494,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,1506,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,1591,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,67,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,480,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,117,0,0,1970-01-01 01:00:00
6355918-18_R_99_1808_15:58-SETP2025-18-Semaine-39,18,1147,0,0,1970-01-01 01:00:00
4601851-44_A_50_4401_18:15-RESEAU2023-44-Semaine-88,44,4145,0,0,1970-01-01 01:00:00
4601851-44_A_50_4401_18:15-RESEAU2023-44-Semaine-88,44,4148,0,0,1970-01-01 01:00:00
4601851-44_A_50_4401_18:15-RESEAU2023-44-Semaine-88,44,4240,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,660,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,106,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1486,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,471,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,419,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,870,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1313,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,5,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,218,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1332,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1326,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,332,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,308,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1339,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1266,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,400,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1060,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,385,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,141,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,518,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1139,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,1012,0,0,1970-01-01 01:00:00
6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,270,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,2712,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,746,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,617,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,473,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,254,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,284,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,255,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,40,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,895,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,1571,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,779,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,485,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,991,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,1378,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,836,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,23,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,2743,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,2742,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,806,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,562,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,539,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,487,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,2652,0,0,1970-01-01 01:00:00
6327142-17_A_50_1705_16:28-SETP2025-17-L-Ma-J-V-35,17,2816,0,0,1970-01-01 01:00:00
5759395-NVN2_A_50_NVN201_18:15-PROJET2024-NVence2-Semaine-12,NVN2,3257,0,0,1970-01-01 01:00:00
5759395-NVN2_A_50_NVN201_18:15-PROJET2024-NVence2-Semaine-12,NVN2,3237,0,0,1970-01-01 01:00:00
5759395-NVN2_A_50_NVN201_18:15-PROJET2024-NVence2-Semaine-12,NVN2,2111,0,0,1970-01-01 01:00:00
5759395-NVN2_A_50_NVN201_18:15-PROJET2024-NVence2-Semaine-12,NVN2,3070,0,0,1970-01-01 01:00:00
5759395-NVN2_A_50_NVN201_18:15-PROJET2024-NVence2-Semaine-12,NVN2,3085,0,0,1970-01-01 01:00:00
6257317-59_R_98_5901_18:09-PROJET2025-59-Semaine-26,59,7146,0,0,1970-01-01 01:00:00
6257317-59_R_98_5901_18:09-PROJET2025-59-Semaine-26,59,7014,0,0,1970-01-01 01:00:00
6257317-59_R_98_5901_18:09-PROJET2025-59-Semaine-26,59,6007,0,0,1970-01-01 01:00:00
6257317-59_R_98_5901_18:09-PROJET2025-59-Semaine-26,59,6080,0,0,1970-01-01 01:00:00
6368809-09_R_99_0904_17:58-PROJET2025-09-Semaine-35,09,2968,0,0,1970-01-01 01:00:00
6368809-09_R_99_0904_17:58-PROJET2025-09-Semaine-35,09,5073,0,0,1970-01-01 01:00:00
6368809-09_R_99_0904_17:58-PROJET2025-09-Semaine-35,09,5087,0,0,1970-01-01 01:00:00
6368809-09_R_99_0904_17:58-PROJET2025-09-Semaine-35,09,4105,0,0,1970-01-01 01:00:00
6368809-09_R_99_0904_17:58-PROJET2025-09-Semaine-35,09,4159,0,0,1970-01-01 01:00:00
6368809-09_R_99_0904_17:58-PROJET2025-09-Semaine-35,09,4102,0,0,1970-01-01 01:00:00
6368809-09_R_99_0904_17:58-PROJET2025-09-Semaine-35,09,4098,0,0,1970-01-01 01:00:00
6368809-09_R_99_0904_17:58-PROJET2025-09-Semaine-35,09,4109,0,0,1970-01-01 01:00:00
5838879-22_A_45_2210_16:00-PROJET2025-22-Semaine-20,22,21235,0,0,1970-01-01 01:00:00
5838879-22_A_45_2210_16:00-PROJET2025-22-Semaine-20,22,21234,0,0,1970-01-01 01:00:00
5838879-22_A_45_2210_16:00-PROJET2025-22-Semaine-20,22,2802,0,0,1970-01-01 01:00:00
5838879-22_A_45_2210_16:00-PROJET2025-22-Semaine-20,22,21280,0,0,1970-01-01 01:00:00
5838879-22_A_45_2210_16:00-PROJET2025-22-Semaine-20,22,21281,0,0,1970-01-01 01:00:00
5838879-22_A_45_2210_16:00-PROJET2025-22-Semaine-20,22,21257,0,0,1970-01-01 01:00:00
6365977-20_A_50_2002_18:11-SETP2025-20-Semaine-42,20,2962,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,2545,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,644,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,592,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,633,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1120,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,608,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,840,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,813,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,566,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,601,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,979,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1123,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,790,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1419,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,620,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1135,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,173,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,153,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1119,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,178,0,0,1970-01-01 01:00:00
6428296-60_R_99_6003_16:20-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,2997,0,0,1970-01-01 01:00:00
6170475-L2_A_49__16:15-JANV2025-L2-Semaine-09,L2,2624,0,0,1970-01-01 01:00:00
6170475-L2_A_49__16:15-JANV2025-L2-Semaine-09,L2,2622,0,0,1970-01-01 01:00:00
6170475-L2_A_49__16:15-JANV2025-L2-Semaine-09,L2,2768,0,0,1970-01-01 01:00:00
6170475-L2_A_49__16:15-JANV2025-L2-Semaine-09,L2,2769,0,0,1970-01-01 01:00:00
6170475-L2_A_49__16:15-JANV2025-L2-Semaine-09,L2,2618,0,0,1970-01-01 01:00:00
6170475-L2_A_49__16:15-JANV2025-L2-Semaine-09,L2,2616,0,0,1970-01-01 01:00:00
6170475-L2_A_49__16:15-JANV2025-L2-Semaine-09,L2,2614,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21257,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21258,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21259,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21260,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21206,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21207,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21208,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21209,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,21736,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,2994,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,2835,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,1158,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,816,0,0,1970-01-01 01:00:00
5838891-22_R_95_2209_17:05-PROJET2025-22-Semaine-20,22,2852,0,0,1970-01-01 01:00:00
6412305-71_R_99_7102_18:18-PROJET2025-71-Semaine-80,71,1406,0,0,1970-01-01 01:00:00
6412305-71_R_99_7102_18:18-PROJET2025-71-Semaine-80,71,1288,0,0,1970-01-01 01:00:00
6412305-71_R_99_7102_18:18-PROJET2025-71-Semaine-80,71,538,0,0,1970-01-01 01:00:00
6412305-71_R_99_7102_18:18-PROJET2025-71-Semaine-80,71,1558,0,0,1970-01-01 01:00:00
6412305-71_R_99_7102_18:18-PROJET2025-71-Semaine-80,71,1550,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,1150,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,314,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,87,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,703,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,700,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,463,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,873,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,2656,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,15,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,1033,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,1208,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,1305,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,2910,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,1125,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,52,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,1446,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,1092,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,1061,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,478,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,324,0,0,1970-01-01 01:00:00
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,404,0,0,1970-01-01 01:00:00
